TIMESTAMP,Sand_Precip,Slate_Precip,Rad
2017-04-17 04:50:00,0.6,0.4,0.81
2017-04-17 05:50:00,0.0,0.0,0.81
2017-04-17 06:50:00,0.0,0.0,39.52
2017-04-17 07:50:00,0.0,0.0,91.93
2017-04-17 08:50:00,0.4,1.3,42.74
2017-04-17 09:50:00,0.0,0.0,120.16
2017-04-17 10:50:00,0.0,0.0,118.55
2017-04-17 11:50:00,0.0,0.0,97.58
2017-04-17 12:50:00,0.0,0.0,345.97
2017-04-17 13:50:00,0.0,0.0,190.32
2017-04-17 14:50:00,0.0,0.0,342.74
2017-04-17 15:50:00,0.0,0.0,276.61
2017-04-17 16:50:00,0.0,0.0,476.61
2017-04-17 17:50:00,0.0,0.0,45.97
2017-04-17 18:50:00,0.0,0.0,24.19
2017-04-17 19:50:00,0.0,0.0,0.81
2017-04-17 20:50:00,0.0,0.0,0.81
2017-04-17 21:50:00,0.0,0.0,0.81
2017-04-17 22:50:00,0.0,0.0,0.81
2017-04-17 23:50:00,0.0,0.0,0.81
2017-04-18 00:50:00,0.0,0.0,0.81
2017-04-18 01:50:00,0.0,0.0,0.81
2017-04-18 02:50:00,0.0,0.0,0.81
2017-04-18 03:50:00,0.0,0.0,0.81
2017-04-18 04:50:00,0.0,0.0,0.81
2017-04-18 05:50:00,0.0,0.0,4.03
2017-04-18 06:50:00,0.0,0.0,129.84
2017-04-18 07:50:00,0.0,0.0,233.87
2017-04-18 08:50:00,0.0,0.0,265.32
2017-04-18 09:50:00,0.0,0.0,146.77
2017-04-18 10:50:00,0.0,0.0,587.9
2017-04-18 11:50:00,0.0,0.0,723.38
2017-04-18 12:50:00,0.1,0.0,958.06
2017-04-18 13:50:00,0.1,0.0,67.74
2017-04-18 14:50:00,0.0,0.1,757.26
2017-04-18 15:50:00,0.4,0.0,69.35
2017-04-18 16:50:00,0.0,0.0,455.64
2017-04-18 17:50:00,0.0,0.0,295.97
2017-04-18 18:50:00,0.0,0.0,85.48
2017-04-18 19:50:00,0.0,0.0,0.81
2017-04-18 20:50:00,0.0,0.0,0.81
2017-04-18 21:50:00,0.0,0.0,0.81
2017-04-18 22:50:00,0.0,0.0,0.81
2017-04-18 23:50:00,0.0,0.0,0.81
2017-04-19 00:50:00,0.0,0.0,0.81
2017-04-19 01:50:00,0.0,0.0,0.81
2017-04-19 02:50:00,0.0,0.0,0.81
2017-04-19 03:50:00,0.0,0.0,0.81
2017-04-19 04:50:00,0.0,0.0,0.81
2017-04-19 05:50:00,0.0,0.0,3.22
2017-04-19 06:50:00,0.0,0.0,52.42
2017-04-19 07:50:00,,,256.45
2017-04-19 08:50:00,,,564.51
2017-04-19 09:50:00,,,582.26
2017-04-19 10:50:00,,,711.29
2017-04-19 11:50:00,0.0,0.0,826.61
2017-04-19 12:50:00,0.0,0.0,944.35
2017-04-19 13:50:00,0.0,0.0,334.68
2017-04-19 14:50:00,0.0,0.0,733.06
2017-04-19 15:50:00,0.0,0.0,315.32
2017-04-19 16:50:00,0.0,0.0,580.64
2017-04-19 17:50:00,0.0,0.0,116.93
2017-04-19 18:50:00,0.0,0.0,98.39
2017-04-19 19:50:00,0.0,0.0,0.81
2017-04-19 20:50:00,0.0,0.0,0.81
2017-04-19 21:50:00,0.0,0.0,0.81
2017-04-19 22:50:00,0.0,0.0,0.81
2017-04-19 23:50:00,0.0,0.0,0.81
2017-04-20 00:50:00,0.0,0.0,0.81
2017-04-20 01:50:00,0.0,0.0,0.81
2017-04-20 02:50:00,0.0,0.0,0.81
2017-04-20 03:50:00,0.0,0.0,0.81
2017-04-20 04:50:00,0.0,0.0,0.81
2017-04-20 05:50:00,0.0,0.0,12.9
2017-04-20 06:50:00,0.0,0.0,187.9
2017-04-20 07:50:00,0.0,0.0,405.64
2017-04-20 08:50:00,0.0,0.0,497.58
2017-04-20 09:50:00,0.0,0.0,742.74
2017-04-20 10:50:00,0.0,0.0,766.13
2017-04-20 11:50:00,0.0,0.0,816.13
2017-04-20 12:50:00,0.0,0.0,830.64
2017-04-20 13:50:00,0.0,0.0,796.77
2017-04-20 14:50:00,0.0,0.0,716.13
2017-04-20 15:50:00,0.0,0.0,558.06
2017-04-20 16:50:00,0.0,0.0,429.84
2017-04-20 17:50:00,0.0,0.0,256.45
2017-04-20 18:50:00,0.0,0.0,79.84
2017-04-20 19:50:00,0.0,0.0,0.81
2017-04-20 20:50:00,0.0,0.0,0.81
2017-04-20 21:50:00,0.0,0.0,0.81
2017-04-20 22:50:00,0.0,0.0,0.81
2017-04-20 23:50:00,0.0,0.0,0.81
2017-04-21 00:50:00,0.0,0.0,0.81
2017-04-21 01:50:00,0.0,0.0,0.81
2017-04-21 02:50:00,0.0,0.0,0.81
2017-04-21 03:50:00,0.0,0.0,0.81
2017-04-21 04:50:00,0.0,0.0,0.81
2017-04-21 05:50:00,0.0,0.0,11.29
2017-04-21 06:50:00,0.0,0.0,165.32
2017-04-21 07:50:00,0.0,0.0,337.9
2017-04-21 08:50:00,0.0,0.0,480.64
2017-04-21 09:50:00,0.0,0.0,565.32
2017-04-21 10:50:00,0.0,0.0,700.8
2017-04-21 11:50:00,0.0,0.0,394.35
2017-04-21 12:50:00,0.0,0.0,414.51
2017-04-21 13:50:00,0.0,0.0,632.26
2017-04-21 14:50:00,0.0,0.0,333.06
2017-04-21 15:50:00,0.0,0.0,199.19
2017-04-21 16:50:00,0.0,0.0,166.13
2017-04-21 17:50:00,0.0,0.0,75.0
2017-04-21 18:50:00,0.0,0.0,34.68
2017-04-21 19:50:00,0.0,0.0,0.81
2017-04-21 20:50:00,0.0,0.0,0.81
2017-04-21 21:50:00,0.0,0.0,0.81
2017-04-21 22:50:00,0.0,0.0,0.81
2017-04-21 23:50:00,0.0,0.0,0.81
2017-04-22 00:50:00,0.0,0.0,0.81
2017-04-22 01:50:00,0.0,0.0,0.81
2017-04-22 02:50:00,0.0,0.0,0.81
2017-04-22 03:50:00,0.0,0.0,0.81
2017-04-22 04:50:00,0.0,0.0,0.81
2017-04-22 05:50:00,0.0,0.0,2.42
2017-04-22 06:50:00,0.0,0.0,18.55
2017-04-22 07:50:00,0.0,0.0,108.87
2017-04-22 08:50:00,0.0,0.0,141.93
2017-04-22 09:50:00,0.0,0.0,254.03
2017-04-22 10:50:00,0.0,0.0,91.93
2017-04-22 11:50:00,0.0,0.2,66.13
2017-04-22 12:50:00,0.1,0.0,144.35
2017-04-22 13:50:00,0.0,0.0,592.74
2017-04-22 14:50:00,0.0,0.0,274.19
2017-04-22 15:50:00,0.0,0.0,541.93
2017-04-22 16:50:00,0.0,0.0,329.84
2017-04-22 17:50:00,0.0,0.0,185.48
2017-04-22 18:50:00,0.0,0.0,60.48
2017-04-22 19:50:00,0.0,0.0,0.81
2017-04-22 20:50:00,0.0,0.0,0.81
2017-04-22 21:50:00,0.0,0.0,0.81
2017-04-22 22:50:00,0.0,0.0,0.81
2017-04-22 23:50:00,0.0,0.0,0.81
2017-04-23 00:50:00,0.0,0.0,0.81
2017-04-23 01:50:00,0.0,0.0,0.81
2017-04-23 02:50:00,0.0,0.0,0.81
2017-04-23 03:50:00,0.0,0.0,0.81
2017-04-23 04:50:00,0.0,0.0,0.81
2017-04-23 05:50:00,0.0,0.0,14.52
2017-04-23 06:50:00,0.0,0.0,135.48
2017-04-23 07:50:00,0.0,0.0,191.93
2017-04-23 08:50:00,0.0,0.0,215.32
2017-04-23 09:50:00,0.0,0.0,240.32
